species,decimalLatitude,decimalLongitude
Plathemis lydia,35.729023,-78.447688
Libellula incesta,41.29495,-73.99385
Libellula pulchella,43.45843,-87.81444
Calopteryx maculata,42.35146,-84.73346
Libellula pulchella,44.4863,-73.12623
Argia tibialis,33.497132,-79.533039
Sympetrum vicinum,35.91404,-84.40178
Aeshna palmata,45.53101,-109.32691
Libellula incesta,34.587903,-86.464256
Hetaerina americana,32.309302,-110.811042
Libellula incesta,44.74586,-72.59748
Argia fumipennis,35.71662,-101.54783
Libellula incesta,37.394627,-78.640678
Calopteryx maculata,38.571924,-76.573634
Argia fumipennis,44.63919,-85.78609
Argia apicalis,31.4591,-100.4514
Hetaerina americana,43.158909,-80.300058
Plathemis lydia,38.14939,-78.16227
Libellula vibrans,39.02415,-74.90002
Plathemis lydia,39.5426,-75.7526
Argia tibialis,35.34248,-84.198988
Hetaerina titia,42.014716,-83.934011
Plathemis lydia,39.49624,-75.07624
Libellula incesta,39.54581,-74.75166
Calopteryx maculata,43.346186,-92.139457
Aeshna interrupta,44.89614,-66.99194
Argia sedula,26.1855,-98.379457
Libellula pulchella,39.04165,-77.4394
Sympetrum corruptum,46.979315,-103.539276
Sympetrum obtrusum,44.36464,-83.46202
Argia fumipennis,44.32486,-72.33883
Aeshna umbrosa,42.69073,-84.63154
Libellula luctuosa,42.685504,-70.896258
Calopteryx maculata,40.09646,-88.28053
Libellula incesta,39.312895,-75.156764
Sympetrum semicinctum,46.903356,-71.177148
Plathemis lydia,45.83638,-123.75395
Argia moesta,34.72999,-92.35507
Calopteryx aequabilis,42.0566,-122.35134
Aeshna umbrosa,43.35517,-122.728512
Plathemis lydia,35.782971,-79.041582
Libellula pulchella,43.23408,-80.204685
Libellula pulchella,40.16,-77.48
Sympetrum semicinctum,50.47488,-95.20512
Argia tibialis,42.391436,-84.541941
Plathemis lydia,42.047371,-88.451634
Libellula luctuosa,41.92,-71.0645
Libellula luctuosa,29.88731,-97.9379
Libellula vibrans,39.10577,-74.82642
Plathemis lydia,42.06864,-84.83419
Argia sedula,28.722433,-81.434264
Argia fumipennis,42.714851,-78.737919
Libellula incesta,41.21528,-74.11336
Libellula vibrans,38.93289,-74.95763
Aeshna umbrosa,43.106706,-80.051299
Plathemis lydia,42.97622,-91.13783
Calopteryx maculata,42.51181,-89.17215
Argia apicalis,38.081671,-95.305019
Sympetrum vicinum,45.32603,-75.80443
Libellula luctuosa,41.297396,-93.578807
Plathemis lydia,41.638874,-88.273052
Libellula luctuosa,29.593741,-95.373838
Argia apicalis,40.016506,-84.317579
Argia moesta,46.18352,-78.082226
Argia fumipennis,39.43723,-74.664073
Libellula luctuosa,35.97218,-94.35869
Sympetrum ambiguum,36.27559,-82.60165
Libellula pulchella,42.546006,-76.266494
Argia apicalis,43.202718,-93.079262
Libellula luctuosa,46.346518,-94.282425
Libellula pulchella,45.944447,-84.739439
Argia apicalis,31.31107,-92.44132
Argia apicalis,41.013873,-93.480356
Libellula incesta,28.78838,-82.57966
Argia moesta,34.49018,-78.223429
Libellula luctuosa,46.215099,-77.893005
Aeshna interrupta,41.92165,-118.80086
Aeshna palmata,33.959806,-109.506483
Argia apicalis,37.41983,-77.313216
Argia fumipennis,35.78325,-83.95653
Libellula vibrans,35.88324,-97.411
Argia tibialis,39.50675,-75.12868
Calopteryx maculata,40.097282,-84.646974
Argia fumipennis,34.72707,-98.51323
Libellula vibrans,38.512042,-76.632042
Aeshna constricta,41.7175,-74.28163
Sympetrum corruptum,32.310459,-110.810911
Calopteryx maculata,44.969707,-67.323078
Libellula luctuosa,39.017945,-77.40592
Libellula pulchella,42.0566,-122.35134
Calopteryx maculata,42.17656,-84.60867
Argia fumipennis,42.48958,-83.77343
Libellula pulchella,42.17783,-84.0923
Calopteryx aequabilis,47.38355,-91.20719
Argia apicalis,26.18533,-98.38011
Libellula pulchella,39.615322,-76.541065
Libellula pulchella,39.207643,-76.77604
Plathemis lydia,29.169964,-99.763395
Libellula luctuosa,42.33482,-83.609358
Argia fumipennis,41.15393,-73.27289
Libellula pulchella,40.05453,-87.98933
Calopteryx maculata,41.45995,-73.259947
Libellula pulchella,44.271939,-96.773672
Sympetrum obtrusum,43.99906,-91.32773
Libellula incesta,39.12076,-74.80881
Argia fumipennis,39.88736,-74.37858
Libellula luctuosa,43.384804,-96.45875
Calopteryx dimidiata,39.49624,-75.07624
Libellula incesta,34.71269,-98.64379
Plathemis lydia,42.651384,-83.05501
Plathemis lydia,37.55662,-79.35574
Aeshna canadensis,44.80369,-91.52696
Sympetrum obtrusum,46.23003,-113.26864
Libellula luctuosa,32.73385,-97.36534
Aeshna constricta,45.62412,-60.96313
Libellula vibrans,31.6251,-81.28758
Aeshna canadensis,43.63834,-122.03724
Sympetrum vicinum,40.5621,-81.25572
Libellula incesta,42.17917,-84.14789
Argia fumipennis,40.044432,-82.882356
Libellula luctuosa,39.5725,-78.18019
Libellula pulchella,39.906584,-121.525232
Argia tibialis,42.11616,-84.8467
Argia sedula,36.42424,-99.37303
Argia tibialis,32.5255,-94.76185
Plathemis lydia,42.708173,-81.973457
Libellula pulchella,42.74651,-82.908
Libellula pulchella,38.88349,-94.57072
Sympetrum corruptum,32.10962,-104.47148
Sympetrum vicinum,32.11015,-104.46886
Libellula luctuosa,38.00522,-78.39891
Argia apicalis,40.547428,-82.810306
Plathemis lydia,39.34153,-75.68256
Hetaerina americana,41.16318,-87.65472
Libellula luctuosa,37.74889,-78.16311
Libellula vibrans,34.77827,-77.39602
Libellula pulchella,45.400726,-92.83694
Argia apicalis,26.18533,-98.38011
Plathemis lydia,42.25146,-83.86568
Plathemis lydia,39.48984,-74.5218
Plathemis lydia,38.52273,-95.07206
Libellula incesta,40.563291,-75.993644
Libellula luctuosa,38.637253,-95.101768
Calopteryx maculata,44.971734,-67.309106
Libellula cyanea,38.571924,-76.573634
Argia tibialis,42.601524,-84.597216
Libellula vibrans,37.88073,-78.04232
Aeshna umbrosa,42.20005,-88.95596
Libellula vibrans,38.643206,-77.199522
Sympetrum vicinum,38.49004,-76.59176
Libellula vibrans,33.96734,-94.16853
Libellula cyanea,35.14165,-89.8549
Calopteryx maculata,42.26555,-71.1404
Libellula pulchella,42.235982,-88.233446
Libellula pulchella,42.3377,-89.06971
Plathemis lydia,29.39313,-99.09076
Libellula luctuosa,43.436844,-96.166936
Sympetrum obtrusum,47.690144,-92.311089
Argia sedula,35.780447,-79.154947
Plathemis lydia,37.104247,-82.668424
Sympetrum corruptum,30.248428,-88.07559
Libellula incesta,42.1188,-70.984
Libellula pulchella,42.24256,-76.832
Aeshna umbrosa,37.461116,-79.124362
Aeshna palmata,43.632479,-116.235757
Hetaerina americana,39.089751,-77.47093
Argia moesta,36.5781,-84.79466
Argia moesta,42.38321,-83.90782
Libellula pulchella,42.89444,-115.69767
Argia apicalis,38.07684,-78.45453
Argia moesta,33.7869,-106.8861
Plathemis lydia,46.293381,-90.88227
Libellula cyanea,34.061512,-83.983258
Libellula vibrans,35.843385,-79.004881
Plathemis lydia,39.809736,-105.143611
Libellula vibrans,38.607196,-77.272832
Argia apicalis,41.16318,-87.65472
Libellula pulchella,46.23221,-113.75546
Libellula pulchella,43.481932,-93.420282
Hetaerina americana,39.909846,-74.282409
Libellula cyanea,35.77714,-94.25358
Argia sedula,34.4426,-85.1517
Hetaerina americana,30.21671,-97.65044
Sympetrum vicinum,39.337187,-74.997016
Sympetrum semicinctum,38.49667,-79.6133
Argia fumipennis,33.490623,-86.775094
Sympetrum corruptum,35.88085,-106.30286
Sympetrum corruptum,45.70758,-122.65547
Aeshna umbrosa,44.17926,-119.8612
Sympetrum semicinctum,43.571819,-116.141109
Argia moesta,30.38854,-97.91385
Libellula incesta,40.903343,-72.769245
Libellula luctuosa,42.246156,-71.289654
Libellula luctuosa,38.571924,-76.573634
Libellula vibrans,30.51253,-96.20542
Hetaerina americana,27.244594,-108.721198
Libellula incesta,38.63404,-76.6797
Sympetrum corruptum,37.30263,-113.69734
Argia tibialis,42.23201,-84.38063
Libellula incesta,41.8674,-70.9873
Plathemis lydia,35.964661,-95.360567
Plathemis lydia,36.036005,-102.502994
Argia sedula,29.361097,-98.469821
Argia apicalis,49.58814,-97.13771
Aeshna umbrosa,43.84869,-72.43355
Libellula incesta,36.303334,-86.916858
Calopteryx maculata,42.31178,-73.18216
Plathemis lydia,40.408342,-104.70577
Plathemis lydia,29.483484,-97.448769
Libellula luctuosa,37.636018,-78.720054
Libellula cyanea,38.58034,-82.72414
Sympetrum vicinum,35.88322,-100.18806
Sympetrum corruptum,47.591979,-119.378499
Libellula incesta,39.10577,-74.82642
Sympetrum vicinum,42.21983,-84.42611
Argia moesta,32.374677,-111.112992
Sympetrum obtrusum,37.6028,-104.8331
Hetaerina americana,32.434803,-111.232756
Argia apicalis,41.318216,-94.004654
Libellula pulchella,41.83007,-87.8902
Plathemis lydia,42.4211,-86.2433
Calopteryx aequabilis,42.45506,-122.85858
Libellula incesta,44.0937,-70.7638
Aeshna palmata,38.43481,-107.86782
Argia moesta,35.46962,-86.10809
Libellula pulchella,39.6311,-75.29042
Libellula pulchella,44.271939,-96.773672
Libellula luctuosa,40.598689,-94.134011
Aeshna umbrosa,42.28194,-89.36965
Calopteryx maculata,44.669752,-84.417808
Plathemis lydia,43.98751,-73.08899
Aeshna umbrosa,43.646165,-91.096527
Argia apicalis,41.2952,-94.07437
Libellula vibrans,29.539772,-95.524721
Argia tibialis,41.736082,-88.175409
Libellula luctuosa,42.463234,-71.639808
Libellula incesta,30.409114,-97.732217
Sympetrum semicinctum,40.74061,-112.64688
Libellula vibrans,30.426089,-84.315998
Libellula luctuosa,37.49577,-77.64467
Argia fumipennis,46.4828,-93.99091
Plathemis lydia,35.92371,-81.73385
Calopteryx maculata,33.23626,-94.01093
Argia tibialis,38.88459,-75.47652
Sympetrum ambiguum,37.976865,-78.995234
Libellula incesta,39.13337,-74.84763
Libellula luctuosa,41.38836,-76.272545
Plathemis lydia,39.343921,-75.680071
Argia apicalis,37.43887,-77.436236
Plathemis lydia,39.14386,-96.29615
Calopteryx maculata,38.571924,-76.573634
Plathemis lydia,39.31231,-75.15562
Calopteryx maculata,38.245434,-94.697959
Sympetrum obtrusum,47.5823,-91.6599
Argia fumipennis,41.25327,-76.04789
Argia moesta,32.44379,-93.67779
Libellula pulchella,38.488904,-78.331469
Calopteryx aequabilis,46.21745,-82.07022
Plathemis lydia,42.483562,-71.782329
Argia moesta,36.101267,-115.023079
Libellula luctuosa,34.67442,-82.822812
Sympetrum vicinum,30.528254,-103.813268
Libellula incesta,38.649954,-76.81712
Libellula luctuosa,42.193338,-88.311485
Argia tibialis,38.88668,-75.47558
Libellula incesta,39.10577,-74.82642
Libellula cyanea,35.27477,-83.69153
Libellula incesta,29.767171,-95.428662
Plathemis lydia,39.017945,-77.40592
Plathemis lydia,38.682415,-78.569215
Libellula incesta,30.426089,-84.315998
Libellula incesta,38.953235,-75.933784
Sympetrum vicinum,39.0243,-74.87445
Plathemis lydia,35.32658,-90.05286
Libellula incesta,42.55254,-71.370377
Hetaerina titia,36.1868,-82.52552
Plathemis lydia,39.20233,-74.81089
Calopteryx maculata,38.698468,-77.916796
Plathemis lydia,43.597768,-116.181471
Plathemis lydia,38.93825,-74.9449
Argia moesta,32.434803,-111.232756
Sympetrum vicinum,39.42696,-74.92401
Libellula incesta,42.80926,-84.38762
Argia fumipennis,43.316394,-70.771096
Libellula incesta,30.803782,-81.949081
Sympetrum corruptum,36.43871,-115.35847
Sympetrum corruptum,32.756391,-109.704477
Sympetrum obtrusum,45.525004,-78.408783
Argia tibialis,39.03002,-77.47226
Libellula vibrans,30.56241,-96.2138
Hetaerina americana,31.38116,-110.36299
Libellula luctuosa,44.315379,-96.771314
Libellula pulchella,40.4066,-75.0067
Libellula luctuosa,39.24737,-76.82092
Calopteryx maculata,29.714436,-82.460804
Libellula luctuosa,39.030325,-77.442031
Plathemis lydia,34.672306,-78.423772
Argia moesta,39.718082,-75.759665
Calopteryx maculata,42.14648,-78.23008
Argia tibialis,42.20005,-88.95596
Argia tibialis,30.54547,-87.75166
Calopteryx dimidiata,37.74161,-78.40667
Plathemis lydia,38.628569,-76.80506
Libellula pulchella,38.91291,-76.96833
Calopteryx maculata,44.927487,-67.494766
Calopteryx maculata,42.480654,-84.578641
Calopteryx maculata,41.94922,-83.94174
Sympetrum semicinctum,38.21437,-112.86488
Plathemis lydia,43.371,-75.126266
Libellula luctuosa,39.10577,-74.82642
Calopteryx maculata,43.2669,-79.9334
Plathemis lydia,39.354211,-75.984878
Plathemis lydia,42.70972,-84.51829
Libellula incesta,39.120139,-74.80727
Calopteryx maculata,47.41374,-91.24384
Sympetrum obtrusum,45.263711,-110.862865
Libellula incesta,39.823168,-75.575558
Argia sedula,26.17984,-98.36649
Plathemis lydia,35.860961,-78.977124
Plathemis lydia,45.260165,-96.339765
Argia sedula,32.865638,-96.625979
Argia sedula,32.352189,-111.097078
Plathemis lydia,41.297396,-93.578807
Argia sedula,26.90966,-108.91482
Argia fumipennis,37.676897,-77.50832
Plathemis subornata,40.7407,-112.6471
Libellula incesta,41.62327,-70.53728
Libellula pulchella,34.20765,-99.53893
Plathemis lydia,38.933569,-74.95205
Plathemis lydia,39.5725,-78.18019
Argia fumipennis,39.98925,-85.92705
Hetaerina titia,30.54547,-87.75166
Calopteryx maculata,39.674127,-74.900597
Hetaerina americana,40.026741,-76.241178
Libellula luctuosa,42.345807,-84.792535
Libellula cyanea,39.31231,-75.15562
Argia fumipennis,42.763962,-83.078047
Sympetrum vicinum,39.121481,-74.808344
Libellula incesta,39.718082,-75.759665
Argia fumipennis,42.88338,-83.43907
Argia apicalis,42.165026,-89.093087
Plathemis lydia,45.434697,-123.737676
Libellula incesta,30.426089,-84.315998
Sympetrum ambiguum,30.2264,-97.81691
Libellula pulchella,40.563291,-75.993644
Sympetrum vicinum,39.442425,-74.66581
Hetaerina americana,31.548148,-110.137031
Plathemis lydia,39.46953,-74.44556
Libellula vibrans,33.048342,-79.950235
Sympetrum vicinum,34.73029,-98.72746
Aeshna canadensis,46.207459,-77.975832
Libellula incesta,41.88,-71.1265
Aeshna palmata,47.073392,-122.713839
Plathemis lydia,44.829975,-93.038226
Argia apicalis,40.65212,-93.84538
Aeshna canadensis,45.4634,-89.10022
Argia fumipennis,38.779075,-77.799338
Calopteryx maculata,35.46491,-83.433491
Argia moesta,38.225661,-94.694376
Libellula luctuosa,42.118886,-84.302312
Plathemis lydia,40.13342,-87.73089
Argia tibialis,41.22834,-74.46717
Sympetrum semicinctum,40.96358,-111.92762
Hetaerina vulnerata,34.929021,-111.739239
Libellula pulchella,41.695318,-88.310809
Libellula luctuosa,42.685504,-70.896258
Libellula luctuosa,36.522946,-81.927592
Calopteryx maculata,42.015479,-71.125389
Plathemis lydia,39.071243,-77.445826
Libellula pulchella,41.618166,-83.791541
Calopteryx maculata,38.756839,-75.729953
Libellula cyanea,42.68073,-72.15255
Sympetrum corruptum,31.961693,-102.123746
Libellula incesta,39.372706,-75.06176
Argia apicalis,40.34966,-74.55992
Sympetrum vicinum,39.54319,-74.75196
Calopteryx maculata,35.224019,-79.404409
Argia fumipennis,47.38651,-109.74814
Libellula incesta,30.65636,-93.89358
Argia fumipennis,39.078064,-76.770515
Libellula vibrans,34.2847,-77.85602
Libellula incesta,42.013245,-83.931377
Argia moesta,34.734098,-98.520459
Argia fumipennis,39.88729,-74.37858
Libellula incesta,39.718082,-75.759665
Plathemis lydia,40.95152,-74.50165
Libellula luctuosa,42.23161,-84.46635
Libellula incesta,39.31231,-75.15562
Libellula cyanea,38.53508,-76.60745
Argia apicalis,38.33893,-95.951386
Libellula luctuosa,39.608009,-121.671268
Sympetrum obtrusum,43.00444,-101.48423
Plathemis lydia,43.624251,-73.367064
Argia apicalis,38.880582,-94.899609
Plathemis lydia,44.77025,-63.60581
Argia sedula,30.52025,-97.73795
Libellula vibrans,29.88919,-97.93567
Hetaerina americana,31.050603,-98.185837
Plathemis lydia,39.06007,-75.63694
Libellula pulchella,42.17922,-84.14771
Plathemis lydia,40.582532,-74.123061
Calopteryx aequabilis,44.75679,-91.40362
Libellula luctuosa,41.292914,-76.132158
Calopteryx aequabilis,45.52295,-92.72905
Calopteryx maculata,43.99906,-91.32773
Libellula incesta,39.04178,-74.85083
Calopteryx maculata,44.31643,-72.47498
Argia apicalis,40.65212,-93.84538
Plathemis lydia,38.763967,-76.656453
Plathemis lydia,38.382778,-78.183356
Plathemis lydia,40.811037,-73.646008
Aeshna umbrosa,44.80419,-91.52701
Libellula cyanea,31.98629,-95.88816
Sympetrum vicinum,45.41455,-75.66422
Plathemis lydia,35.86767,-78.97541
Argia sedula,29.483932,-97.448089
Argia sedula,38.843794,-77.667424
Plathemis lydia,42.25146,-83.86568
Argia moesta,45.4593,-76.26742
Libellula pulchella,39.017945,-77.40592
Plathemis lydia,42.69769,-83.14966
Argia tibialis,31.98629,-95.88816
Argia moesta,46.71798,-107.82353
Aeshna interrupta,44.50669,-72.61753
Libellula luctuosa,43.916644,-80.433211
Argia moesta,39.098478,-77.494308
Sympetrum corruptum,34.0177,-118.2881
Plathemis lydia,39.20233,-74.81089
Aeshna palmata,44.30549,-118.55343
Libellula luctuosa,33.453913,-111.947726
Plathemis lydia,33.259194,-101.742975
Aeshna canadensis,46.221372,-90.644305
Sympetrum vicinum,45.32603,-75.80443
Sympetrum ambiguum,39.560293,-75.717667
Argia apicalis,40.7786,-74.36852
Libellula cyanea,39.03932,-76.75658
Calopteryx maculata,42.25146,-83.86568
Argia moesta,39.484663,-81.274109
Plathemis lydia,42.47842,-122.85333
Libellula incesta,44.7307,-84.683676
Plathemis lydia,36.325198,-86.393004
Calopteryx maculata,34.67442,-82.822812
Plathemis lydia,34.135676,-100.439937
Libellula incesta,42.391337,-84.541957
Sympetrum semicinctum,42.772476,-114.880734
Argia moesta,42.890637,-100.531722
Libellula incesta,38.99674,-74.88582
Argia fumipennis,43.54785,-75.94075
Argia moesta,44.846501,-92.791487
Libellula luctuosa,40.58621,-81.29802
Libellula vibrans,39.6311,-75.29042
Hetaerina americana,40.85109,-74.81937
Libellula incesta,39.372706,-75.06176
Calopteryx maculata,39.979772,-105.092086
Plathemis lydia,35.886629,-100.181386
Argia tibialis,38.712974,-75.769143
Calopteryx maculata,39.13566,-77.86951
Libellula vibrans,38.25297,-77.27515
Libellula pulchella,34.11466,-84.49424
Libellula incesta,39.0243,-74.87445
Sympetrum semicinctum,45.88095,-110.54434
Hetaerina americana,40.160344,-84.385535
Libellula luctuosa,33.658134,-114.523338
Libellula pulchella,43.575767,-116.149217
Hetaerina americana,35.994674,-92.212715
Calopteryx maculata,42.17699,-84.60863
Libellula pulchella,30.45021,-99.79978
Sympetrum corruptum,31.961693,-102.123746
Libellula cyanea,34.392207,-94.654785
Libellula pulchella,42.193338,-88.311485
Libellula luctuosa,33.02264,-96.604892
Libellula incesta,29.88731,-97.9379
Sympetrum vicinum,42.48264,-89.24743
Libellula pulchella,43.575767,-116.149217
Libellula luctuosa,36.151508,-78.297678
Calopteryx maculata,38.49004,-76.59176
Hetaerina titia,29.836881,-97.844235
Libellula incesta,44.70154,-63.55548
Plathemis lydia,39.372706,-75.06176
Sympetrum corruptum,32.11015,-104.46886
Plathemis lydia,39.90488,-75.02728
Hetaerina americana,33.45294,-104.400309
Argia apicalis,40.54043,-74.51413
Libellula vibrans,39.0243,-74.87445
Plathemis lydia,37.605436,-77.54371
Argia moesta,42.630555,-72.123292
Hetaerina vulnerata,32.7314,-107.8661
Libellula luctuosa,42.08471,-70.79865
Libellula incesta,42.028873,-70.863815
Libellula luctuosa,42.45951,-89.11354
Sympetrum obtrusum,44.79214,-87.31538
Aeshna palmata,52.27316,-125.956753
Plathemis lydia,38.681717,-77.252669
Argia moesta,40.016506,-84.317579
Sympetrum vicinum,44.33936,-72.50049
Plathemis lydia,41.38711,-71.57891
Libellula luctuosa,35.064617,-82.568249
Argia apicalis,44.57716,-87.90198
Sympetrum semicinctum,44.24335,-73.06174
Libellula pulchella,43.450162,-91.227766
Aeshna palmata,45.6889,-123.9354
Argia sedula,36.7105,-114.71231
Libellula luctuosa,40.987251,-93.357686
Plathemis lydia,39.314823,-75.766406
Libellula luctuosa,41.63152,-88.52214
Calopteryx maculata,34.587903,-86.464256
Libellula pulchella,43.684068,-70.305422
Aeshna canadensis,44.80419,-91.52701
Argia moesta,37.416902,-79.136818
Argia moesta,29.58723,-95.372517
Libellula vibrans,37.776899,-76.597944
Calopteryx aequabilis,43.72515,-96.19253
Sympetrum vicinum,40.83136,-75.82865
Calopteryx aequabilis,46.210744,-77.92709
