species,decimalLatitude,decimalLongitude
Hyacinthoides non-scripta,52.941641,-1.345964
Hyacinthoides non-scripta,54.19581,-2.84796
Hyacinthoides non-scripta,52.69382,-2.74391
Hyacinthoides non-scripta,53.27162,-1.80063
Hyacinthoides non-scripta,53.537963,-0.131642
Hyacinthoides non-scripta,52.634373,-2.900556
Hyacinthoides non-scripta,53.420293,-2.039083
Hyacinthoides non-scripta,50.96716,0.15788
Hyacinthoides non-scripta,54.83393,-1.4462
Hyacinthoides non-scripta,51.076993,-0.526154
Hyacinthoides non-scripta,53.578577,-2.31403
Hyacinthoides non-scripta,52.562478,0.8368
Hyacinthoides non-scripta,52.7203,-2.67203
Hyacinthoides non-scripta,52.620489,1.234046
Hyacinthoides non-scripta,54.351586,-2.711533
Hyacinthoides non-scripta,52.62047,1.23327
Hyacinthoides non-scripta,50.9685,0.13064
Hyacinthoides non-scripta,50.857586,0.499123
Hyacinthoides non-scripta,51.932535,-2.548783
Hyacinthoides non-scripta,52.631677,1.297029
Hyacinthoides non-scripta,50.88311,0.58641
Hyacinthoides non-scripta,52.634749,-2.910168
Hyacinthoides non-scripta,50.98592,0.38455
Hyacinthoides non-scripta,53.706104,-2.660449
Hyacinthoides non-scripta,50.95563,0.10735
Hyacinthoides non-scripta,51.76648,-4.38854
Hyacinthoides non-scripta,50.935993,0.458645
Hyacinthoides non-scripta,52.110508,0.705327
Hyacinthoides non-scripta,50.98516,0.3819
Hyacinthoides non-scripta,50.976482,-0.25413
Hyacinthoides non-scripta,50.98542,0.38285
Hyacinthoides non-scripta,53.340043,-1.380438
Hyacinthoides non-scripta,51.833231,-0.088391
Hyacinthoides non-scripta,50.98559,0.38238
Hyacinthoides non-scripta,53.56007,-2.864125
Hyacinthoides non-scripta,54.352005,-2.709156
Hyacinthoides non-scripta,50.94139,-0.60294
Hyacinthoides non-scripta,51.87462,-4.66224
Hyacinthoides non-scripta,55.86712,-4.30046
Hyacinthoides non-scripta,50.906974,-0.621065
Hyacinthoides non-scripta,50.9843,0.38861
Hyacinthoides non-scripta,51.100698,0.038926
Hyacinthoides non-scripta,52.7231,-2.67826
Hyacinthoides hispanica,51.984063,-0.506008
Hyacinthoides non-scripta,52.813431,1.228605
Hyacinthoides non-scripta,52.02174,-4.05987
Hyacinthoides non-scripta,53.19219,-1.71331
Hyacinthoides non-scripta,55.429651,-1.618364
Hyacinthoides non-scripta,52.129508,-3.068566
Hyacinthoides non-scripta,54.009362,-2.790194
Hyacinthoides non-scripta,51.72964,-4.25537
Hyacinthoides non-scripta,53.6571,-2.583783
Hyacinthoides non-scripta,51.106991,0.044203
Hyacinthoides non-scripta,54.263818,-3.04011
Hyacinthoides non-scripta,50.850374,0.196984
Hyacinthoides non-scripta,52.642249,-3.036685
Hyacinthoides non-scripta,53.26453,-1.893117
Hyacinthoides non-scripta,53.30663,-1.546
Hyacinthoides non-scripta,52.044157,-2.416956
Hyacinthoides non-scripta,53.707456,-2.659713
Hyacinthoides non-scripta,51.00737,0.35778
Hyacinthoides non-scripta,51.824562,-0.086146
Hyacinthoides non-scripta,51.079656,-0.523357
Hyacinthoides non-scripta,56.830133,-5.828989
Hyacinthoides non-scripta,55.235665,-1.899334
Hyacinthoides non-scripta,50.847491,0.206793
Hyacinthoides non-scripta,50.985,0.37971
Hyacinthoides non-scripta,54.177456,-2.817318
Hyacinthoides non-scripta,52.708992,-2.526877
Hyacinthoides non-scripta,51.07633,-0.523463
Hyacinthoides hispanica,53.31293,-1.4547
Hyacinthoides non-scripta,52.830825,1.449986
Hyacinthoides non-scripta,50.94576,-0.58043
Hyacinthoides non-scripta,51.01188,-0.07328
Hyacinthoides non-scripta,55.75165,-4.00959
Hyacinthoides non-scripta,52.756289,0.816333
Hyacinthoides non-scripta,51.618843,-0.413476
Hyacinthoides non-scripta,54.111798,-2.784547
Hyacinthoides non-scripta,51.620587,-0.446424
Hyacinthoides non-scripta,50.84643,0.21149
Hyacinthoides non-scripta,53.589812,-2.828547
Hyacinthoides non-scripta,52.60552,-2.77964
Hyacinthoides non-scripta,51.077238,-0.524148
Hyacinthoides non-scripta,53.533328,-2.836298
Hyacinthoides non-scripta,55.019175,-1.540161
Hyacinthoides non-scripta,54.252484,-2.751267
Hyacinthoides non-scripta,50.889295,-0.052504
Hyacinthoides non-scripta,50.90132,0.14071
Hyacinthoides non-scripta,50.98103,0.38037
Hyacinthoides non-scripta,51.079636,-0.521787
Hyacinthoides non-scripta,56.95312,-4.49967
Hyacinthoides non-scripta,51.078356,-0.527253
Hyacinthoides non-scripta,53.531687,-2.837515
Hyacinthoides non-scripta,53.02344,-1.35502
Hyacinthoides non-scripta,52.636071,-2.442512
Hyacinthoides non-scripta,51.86504,-4.67177
Hyacinthoides non-scripta,52.639681,-3.021846
Hyacinthoides non-scripta,51.826547,-0.083812
Hyacinthoides non-scripta,52.79834,0.90789
Hyacinthoides non-scripta,52.81573,1.47494
Hyacinthoides non-scripta,52.72688,-2.67612
Hyacinthoides non-scripta,51.895926,-0.177515
Hyacinthoides non-scripta,54.8259,-1.61629
Hyacinthoides non-scripta,52.81721,1.40132
Hyacinthoides non-scripta,50.779383,0.181809
Hyacinthoides non-scripta,50.99139,-1.99061
Hyacinthoides non-scripta,53.33166,-1.50303
Hyacinthoides non-scripta,53.31803,-1.44514
Hyacinthoides non-scripta,50.98546,0.0924
Hyacinthoides non-scripta,51.4076,-2.237295
Hyacinthoides non-scripta,50.974802,-0.541428
Hyacinthoides non-scripta,51.106697,0.040475
Hyacinthoides non-scripta,53.797782,-2.292103
Hyacinthoides non-scripta,54.894296,-1.692041
Hyacinthoides non-scripta,54.185276,-2.823832
Hyacinthoides non-scripta,55.865372,-4.298763
Hyacinthoides non-scripta,51.10189,-0.3464
Hyacinthoides non-scripta,51.01378,0.30172
Hyacinthoides non-scripta,54.19305,-2.86129
Hyacinthoides non-scripta,52.634161,1.306985
Hyacinthoides hispanica,50.777325,0.159514
Hyacinthoides non-scripta,50.983484,0.424108
Hyacinthoides non-scripta,51.90204,-3.29213
Hyacinthoides non-scripta,50.939841,0.468101
Hyacinthoides non-scripta,51.079465,-0.522507
Hyacinthoides non-scripta,51.078978,-0.526662
Hyacinthoides non-scripta,50.851294,-0.578739
Hyacinthoides non-scripta,54.879252,-6.536205
Hyacinthoides non-scripta,50.642763,-2.093739
Hyacinthoides non-scripta,53.694963,-2.522609
Hyacinthoides non-scripta,56.105806,-6.19752
Hyacinthoides non-scripta,56.11457,-4.57987
Hyacinthoides non-scripta,53.408588,-2.79357
Hyacinthoides non-scripta,50.998322,-4.40107
Hyacinthoides non-scripta,53.264253,-1.93041
Hyacinthoides non-scripta,54.065745,-2.136805
Hyacinthoides non-scripta,51.163873,-3.402917
Hyacinthoides non-scripta,53.608467,-2.301298
Hyacinthoides non-scripta,50.498497,-3.793362
Hyacinthoides non-scripta,56.015469,-4.755283
Hyacinthoides non-scripta,56.439593,-5.468506
Hyacinthoides non-scripta,50.973023,0.086186
Hyacinthoides non-scripta,56.94353,-4.923445
Hyacinthoides non-scripta,53.369672,-1.596141
Hyacinthoides non-scripta,54.084852,-2.597847
Hyacinthoides non-scripta,54.084852,-2.597847
Hyacinthoides non-scripta,56.071386,-3.959692
Hyacinthoides non-scripta,56.089581,-4.642047
Hyacinthoides non-scripta,51.836145,-3.17343
Hyacinthoides non-scripta,53.235778,-1.603848
Hyacinthoides non-scripta,51.3292,-0.316732
Hyacinthoides non-scripta,53.946453,-2.522147
Hyacinthoides non-scripta,50.990467,-4.393023
Hyacinthoides non-scripta,51.184783,-3.22788
Hyacinthoides hispanica,51.501687,-0.181413
Hyacinthoides non-scripta,54.574748,-3.161616
Hyacinthoides non-scripta,53.691085,-2.709825
Hyacinthoides non-scripta,57.400275,-6.202232
Hyacinthoides non-scripta,54.585297,-5.719938
Hyacinthoides non-scripta,50.963886,0.208293
Hyacinthoides non-scripta,51.515513,-3.630563
Hyacinthoides non-scripta,54.452861,-7.876214
Hyacinthoides non-scripta,55.84015,-4.267887
Hyacinthoides non-scripta,53.696291,-2.540043
Hyacinthoides non-scripta,51.883514,-2.169875
Hyacinthoides non-scripta,56.573962,-3.562674
Hyacinthoides hispanica,53.439797,-1.94249
Hyacinthoides non-scripta,54.14277,-2.088992
Hyacinthoides non-scripta,56.121988,-6.137833
Hyacinthoides hispanica,53.349131,-1.469378
Hyacinthoides non-scripta,53.607711,-2.492245
Hyacinthoides non-scripta,51.327797,0.052031
Hyacinthoides non-scripta,50.964749,-3.467982
Hyacinthoides non-scripta,53.573882,-2.661995
Hyacinthoides non-scripta,53.538367,-2.961867
Hyacinthoides hispanica,50.846677,0.089156
Hyacinthoides hispanica,53.919124,-1.162083
Hyacinthoides non-scripta,50.9271,-0.265546
Hyacinthoides non-scripta,51.82635,-10.285821
Hyacinthoides hispanica,54.031239,-2.803562
Hyacinthoides hispanica,54.04071,-2.81422
Hyacinthoides non-scripta,50.702738,-3.265747
Hyacinthoides non-scripta,50.936162,-0.49143
Hyacinthoides hispanica,51.462078,-3.441383
Hyacinthoides non-scripta,53.252873,-1.880741
Hyacinthoides hispanica,55.908178,-3.203678
Hyacinthoides non-scripta,50.99098,-4.399882
Hyacinthoides non-scripta,54.75904,-1.575169
Hyacinthoides non-scripta,53.251147,-1.876228
Hyacinthoides non-scripta,54.004609,-1.903541
Hyacinthoides non-scripta,54.085772,-2.597488
Hyacinthoides non-scripta,54.447096,-6.082334
Hyacinthoides hispanica,54.230519,-1.338463
Hyacinthoides non-scripta,53.913391,-2.190557
Hyacinthoides non-scripta,50.973023,0.086186
Hyacinthoides non-scripta,51.329013,0.05202
Hyacinthoides non-scripta,52.665663,-2.257059
Hyacinthoides non-scripta,53.62491,-2.558458
Hyacinthoides non-scripta,53.619327,-2.564647
Hyacinthoides non-scripta,51.597942,-4.005355
Hyacinthoides non-scripta,51.72246,0.585996
Hyacinthoides non-scripta,54.0825,-2.020558
Hyacinthoides non-scripta,52.346167,-1.584613
Hyacinthoides non-scripta,53.178705,-2.860528
Hyacinthoides non-scripta,52.297692,-1.557031
Hyacinthoides hispanica,53.793569,-1.591039
Hyacinthoides non-scripta,54.150066,-1.645704
Hyacinthoides non-scripta,50.987988,-4.362012
Hyacinthoides hispanica,53.029496,-1.45159
Hyacinthoides non-scripta,51.613647,-4.078361
Hyacinthoides non-scripta,52.687607,-2.031192
Hyacinthoides non-scripta,54.149984,-1.644839
Hyacinthoides hispanica,55.015568,-1.673493
Hyacinthoides non-scripta,51.494881,-2.55214
Hyacinthoides non-scripta,51.874322,-1.409656
Hyacinthoides non-scripta,55.211221,-6.117274
Hyacinthoides non-scripta,54.081511,-2.009339
Hyacinthoides non-scripta,52.500371,-2.168162
Hyacinthoides hispanica,51.399317,-2.341902
Hyacinthoides non-scripta,50.446692,-4.210999
Hyacinthoides hispanica,50.430164,-3.690528
Hyacinthoides non-scripta,55.57039,-2.245914
Hyacinthoides hispanica,50.514412,-4.224209
Hyacinthoides non-scripta,52.369935,-1.562771
Hyacinthoides non-scripta,51.931682,-3.835571
Hyacinthoides non-scripta,54.25033,-5.894267
Hyacinthoides non-scripta,53.28683,-3.037089
Hyacinthoides non-scripta,53.205017,-4.214878
Hyacinthoides non-scripta,50.865228,-1.019798
Hyacinthoides hispanica,54.863471,-1.610312
Hyacinthoides non-scripta,51.299975,1.064861
Hyacinthoides non-scripta,54.107761,-2.336203
Hyacinthoides non-scripta,51.670406,-0.460636
Hyacinthoides hispanica,51.548945,-0.224137
Hyacinthoides non-scripta,50.661747,-1.222695
Hyacinthoides hispanica,53.292316,-1.436055
Hyacinthoides non-scripta,56.378707,-3.992187
Hyacinthoides hispanica,55.158442,-1.682148
Hyacinthoides non-scripta,52.125281,-7.461456
Hyacinthoides non-scripta,54.321213,-2.202317
Hyacinthoides non-scripta,51.849442,-0.549033
Hyacinthoides non-scripta,53.341683,-2.087178
Hyacinthoides non-scripta,53.890805,-0.947481
Hyacinthoides non-scripta,51.671075,-0.446533
Hyacinthoides non-scripta,51.103556,-3.198325
Hyacinthoides non-scripta,53.263426,-1.923569
Hyacinthoides non-scripta,54.404995,-1.777683
Hyacinthoides hispanica,53.682818,-1.34828
Hyacinthoides non-scripta,53.919487,-1.616663
Hyacinthoides non-scripta,51.098419,0.188027
Hyacinthoides hispanica,52.887505,0.524886
Hyacinthoides non-scripta,53.350472,-2.388
Hyacinthoides hispanica,52.134661,-8.628957
Hyacinthoides hispanica,54.988514,-1.587758
Hyacinthoides non-scripta,53.94693,-1.051531
Hyacinthoides non-scripta,50.620595,-3.478753
Hyacinthoides non-scripta,51.039264,-0.605981
Hyacinthoides hispanica,53.645895,-1.49851
Hyacinthoides non-scripta,51.030353,-0.764214
Hyacinthoides non-scripta,52.546548,-1.532641
Hyacinthoides non-scripta,50.983595,0.109311
Hyacinthoides non-scripta,54.646104,-5.811054
Hyacinthoides non-scripta,51.600165,-4.006557
Hyacinthoides non-scripta,51.074803,1.000078
Hyacinthoides non-scripta,51.976424,0.811089
Hyacinthoides hispanica,51.618317,-3.970316
Hyacinthoides hispanica,55.60543,-1.701742
Hyacinthoides non-scripta,51.974262,0.358787
Hyacinthoides non-scripta,52.387931,-1.553012
Hyacinthoides non-scripta,52.533081,-7.941965
Hyacinthoides non-scripta,51.022394,-0.755939
Hyacinthoides non-scripta,51.510918,-3.248948
Hyacinthoides non-scripta,51.32873,0.090661
Hyacinthoides non-scripta,53.266263,-1.740777
Hyacinthoides non-scripta,52.372218,-1.544709
Hyacinthoides hispanica,54.869142,-1.420699
Hyacinthoides non-scripta,51.598158,-4.006553
Hyacinthoides hispanica,52.4008,-1.49581
Hyacinthoides non-scripta,51.725682,0.590923
Hyacinthoides non-scripta,50.963613,0.213066
Hyacinthoides non-scripta,50.962928,0.211938
Hyacinthoides non-scripta,52.427745,-1.557232
Hyacinthoides non-scripta,54.397295,-2.96835
Hyacinthoides non-scripta,53.282463,-2.729579
Hyacinthoides non-scripta,51.452118,-0.291962
Hyacinthoides non-scripta,51.445888,-0.271117
Hyacinthoides non-scripta,50.943103,-0.496572
Hyacinthoides non-scripta,52.490946,-1.914609
Hyacinthoides non-scripta,53.933503,-1.815725
Hyacinthoides non-scripta,50.866427,-0.091364
Hyacinthoides non-scripta,51.022278,-0.758031
Hyacinthoides hispanica,53.947207,-1.051634
Hyacinthoides non-scripta,53.324158,-1.531842
Hyacinthoides non-scripta,51.711119,-2.283636
Hyacinthoides non-scripta,50.346862,-3.529789
Hyacinthoides non-scripta,50.527003,-3.634058
Hyacinthoides non-scripta,51.014183,-4.489083
Hyacinthoides hispanica,53.960459,-1.078427
Hyacinthoides non-scripta,51.026914,-0.761576
Hyacinthoides non-scripta,54.148896,-1.6413
Hyacinthoides hispanica,52.398967,-2.00232
Hyacinthoides non-scripta,53.403712,-2.96112
Hyacinthoides hispanica,51.535267,-0.127361
Hyacinthoides hispanica,54.972107,-1.594538
Hyacinthoides non-scripta,54.923661,-1.625594
Hyacinthoides non-scripta,52.122233,-0.261399
Hyacinthoides non-scripta,52.31353,1.54949
Hyacinthoides non-scripta,53.583858,-1.347519
Hyacinthoides non-scripta,54.150391,-1.6431
Hyacinthoides non-scripta,52.447472,-2.010799
Hyacinthoides non-scripta,51.051785,-0.742419
Hyacinthoides non-scripta,51.017847,-4.497237
Hyacinthoides hispanica,55.067965,-1.586539
Hyacinthoides hispanica,50.784229,0.0708
Hyacinthoides non-scripta,54.08057,-2.022147
Hyacinthoides non-scripta,54.649405,-5.798167
Hyacinthoides hispanica,52.45465,1.604294
Hyacinthoides non-scripta,51.817822,-9.518445
Hyacinthoides hispanica,53.952114,-1.06502
Hyacinthoides non-scripta,52.463572,-1.950255
Hyacinthoides non-scripta,53.926174,-2.741275
Hyacinthoides non-scripta,54.944624,-6.523923
Hyacinthoides non-scripta,53.342041,-1.376267
Hyacinthoides non-scripta,53.467886,-1.962386
Hyacinthoides non-scripta,51.764295,-2.115811
Hyacinthoides non-scripta,55.749847,-4.142136
Hyacinthoides non-scripta,52.179369,1.608037
Hyacinthoides non-scripta,50.725903,-3.930042
Hyacinthoides non-scripta,51.013527,-4.439406
Hyacinthoides non-scripta,51.010821,-4.44293
Hyacinthoides non-scripta,54.86689,-6.45451
Hyacinthoides non-scripta,53.591377,-1.82333
Hyacinthoides non-scripta,51.451971,-2.545605
Hyacinthoides non-scripta,51.101097,-1.49406
Hyacinthoides non-scripta,52.122699,-2.349336
Hyacinthoides non-scripta,51.037853,-0.603347
Hyacinthoides non-scripta,53.771341,-2.327765
Hyacinthoides non-scripta,53.257265,-1.923149
Hyacinthoides non-scripta,51.041017,0.080336
Hyacinthoides non-scripta,51.472499,-0.297238
Hyacinthoides non-scripta,51.031189,-0.763914
Hyacinthoides non-scripta,53.772077,-2.326495
Hyacinthoides non-scripta,51.479292,-2.550345
Hyacinthoides non-scripta,55.999936,-2.578811
Hyacinthoides hispanica,53.985422,-1.071536
Hyacinthoides non-scripta,53.611271,-2.549523
Hyacinthoides hispanica,52.415853,-1.453125
Hyacinthoides non-scripta,54.646426,-5.79004
Hyacinthoides non-scripta,50.529312,-4.130161
Hyacinthoides hispanica,55.265434,-2.090948
Hyacinthoides hispanica,55.873638,-2.082064
Hyacinthoides non-scripta,56.013131,-4.610338
Hyacinthoides hispanica,53.376953,-2.259447
Hyacinthoides non-scripta,52.284111,-1.586465
Hyacinthoides non-scripta,50.779233,-0.937138
Hyacinthoides non-scripta,52.433465,-2.037277
Hyacinthoides non-scripta,52.605753,-2.146804
Hyacinthoides non-scripta,52.480687,-1.955535
Hyacinthoides non-scripta,53.773981,-2.32542
Hyacinthoides hispanica,51.344358,-2.603994
Hyacinthoides non-scripta,52.50133,-2.229652
Hyacinthoides non-scripta,54.577536,-5.929695
Hyacinthoides non-scripta,51.856013,-2.44088
Hyacinthoides non-scripta,51.448374,-2.579283
Hyacinthoides non-scripta,56.613706,-6.057764
Hyacinthoides non-scripta,50.287917,-3.65467
Hyacinthoides non-scripta,51.661506,-3.990944
Hyacinthoides non-scripta,53.833927,-1.633646
Hyacinthoides non-scripta,51.792386,-2.201028
Hyacinthoides non-scripta,51.026631,-0.761653
Hyacinthoides non-scripta,51.150817,-0.31656
Hyacinthoides hispanica,53.288811,-2.72276
Hyacinthoides non-scripta,54.898607,-1.848297
Hyacinthoides non-scripta,50.903648,-1.028825
Hyacinthoides non-scripta,54.146238,-2.784263
Hyacinthoides hispanica,51.56015,-0.234918
Hyacinthoides non-scripta,51.49331,-2.666878
Hyacinthoides hispanica,52.780391,-1.965075
Hyacinthoides non-scripta,52.926442,-2.151107
Hyacinthoides non-scripta,53.281217,-2.52283
Hyacinthoides non-scripta,53.286804,-2.52434
Hyacinthoides non-scripta,52.446881,-2.114134
Hyacinthoides non-scripta,54.863671,-6.485054
Hyacinthoides hispanica,51.457863,-2.602564
Hyacinthoides hispanica,50.358853,-4.114367
Hyacinthoides non-scripta,51.477994,-2.551406
Hyacinthoides hispanica,51.506715,-2.630936
Hyacinthoides non-scripta,54.567256,-5.933931
Hyacinthoides non-scripta,53.075859,-1.9884
Hyacinthoides non-scripta,51.774262,-1.656053
Hyacinthoides non-scripta,50.974513,-2.000194
Hyacinthoides non-scripta,51.451026,-2.63703
Hyacinthoides hispanica,52.971488,-1.152872
Hyacinthoides hispanica,53.76479,-0.381795
Hyacinthoides hispanica,52.860975,-2.325372
Hyacinthoides non-scripta,51.068918,-0.087249
Hyacinthoides hispanica,54.978737,-1.593593
Hyacinthoides hispanica,52.60756,-2.061152
Hyacinthoides non-scripta,50.903522,-1.019242
Hyacinthoides hispanica,51.559146,-0.23077
Hyacinthoides non-scripta,53.83465,-0.99163
Hyacinthoides non-scripta,53.220637,-2.55598
Hyacinthoides non-scripta,51.467578,-2.737653
Hyacinthoides non-scripta,53.960755,-2.762088
Hyacinthoides non-scripta,54.554546,-5.94156
Hyacinthoides hispanica,55.942016,-3.265041
Hyacinthoides non-scripta,53.069786,-2.119764
Hyacinthoides non-scripta,51.455787,-2.47066
Hyacinthoides non-scripta,50.903305,-1.019957
Hyacinthoides non-scripta,53.952323,-1.045791
Hyacinthoides hispanica,53.761804,-0.366787
Hyacinthoides non-scripta,50.903113,-1.019987
Hyacinthoides non-scripta,53.860733,-1.2022
Hyacinthoides non-scripta,51.238117,-2.377344
Hyacinthoides non-scripta,52.424901,-1.960534
Hyacinthoides hispanica,51.449241,-2.588338
Hyacinthoides non-scripta,56.728278,-2.659263
Hyacinthoides non-scripta,53.988353,-0.91451
Hyacinthoides non-scripta,51.211346,-3.50788
Hyacinthoides non-scripta,50.206331,-5.479732
Hyacinthoides non-scripta,50.964784,-0.214635
Hyacinthoides non-scripta,53.228087,-2.876203
Hyacinthoides non-scripta,51.8809,-1.518072
Hyacinthoides non-scripta,56.166893,-4.04256
Hyacinthoides non-scripta,53.96539,-0.962688
Hyacinthoides non-scripta,51.48288,-2.167903
Hyacinthoides non-scripta,50.903812,-1.000578
Hyacinthoides non-scripta,51.06443,-1.639801
Hyacinthoides non-scripta,51.331055,0.079081
Hyacinthoides non-scripta,51.434355,-2.716811
Hyacinthoides non-scripta,50.974594,-2.000222
Hyacinthoides non-scripta,50.710683,-3.255254
